id,logFC.x,logCPM.x,PValue.x,FDR.x,RNA-MCF7.x,RNC-MCF7.x,logFC.y,logCPM.y,PValue.y,FDR.y,RNA-MDAMB231.x,RNC-MDAMB231.x,logFC.x.x,logCPM.x.x,PValue.x.x,FDR.x.x,RNA-MCF7.y,RNA-MDAMB231.y,logFC.y.y,logCPM.y.y,PValue.y.y,FDR.y.y,RNC-MCF7.y,RNC-MDAMB231.y,strand,circ_type,gene_id,gene_name,gene_type
chr4:1900626|1918623,2.627353829625454,9.624384192565456,0.03863062509713602,0.40591128460952997,8,5,-5.01774636134617,10.292529348646047,0.2500374981251168,0.8261776683894201,7,0,1.2853053035765285,9.345174647012207,0.11860669095611184,0.22816025583704527,8,7,-4.899744789524126,11.629195839523605,0.12503749906239778,0.17505249868735687,5,0,+,exon,ENSG00000109685.19,NSD2,protein_coding
chr12:95208843|95211267,2.0557516468355743,9.90243636628024,0.05745859008446538,0.5407002607612776,12,5,-5.01774636134617,10.292529348646047,0.2500374981251168,0.8261776683894201,7,0,0.7112310251692425,9.59110573730977,0.480882571172108,0.5651695917722105,12,7,-4.899744789524126,11.629195839523605,0.12503749906239778,0.17505249868735687,5,0,-,exon,ENSG00000180263.14,FGD6,protein_coding
chr5:177209636|177212195,1.9423408889843679,9.963186603619347,0.05745859008446538,0.5407002607612776,13,5,NA,NA,NA,NA,NA,NA,-1.176920595021562,9.218773157126037,0.3878402849166875,0.4677644889555046,13,2,-4.899744789524126,11.629195839523605,0.12503749906239778,0.17505249868735687,5,0,+,exon,ENSG00000165671.21,NSD1,protein_coding
chr14:65561337|65561766,-1.2176103170642794,12.140249421239309,0.07738955956263703,0.5845381626539605,118,5,-5.370386111074125,10.523555709700503,0.6250374953130612,0.8962569212871706,9,0,-2.207078716383689,11.808510380277363,1.408524113340686e-7,7.505950867144446e-6,118,9,-4.899744789524126,11.629195839523605,0.12503749906239778,0.17505249868735687,5,0,+,exon,ENSG00000033170.17,FUT8,protein_coding
chr1:26942660|26943065,1.8371992950350433,10.021077334144444,0.11860669095611184,0.6894145296571405,14,5,-5.01774636134617,10.292529348646047,0.2500374981251168,0.8261776683894201,7,0,0.49196467774958247,9.697843148798926,0.6477643703425204,0.7377518841077637,14,7,-4.899744789524126,11.629195839523605,0.12503749906239778,0.17505249868735687,5,0,+,exon,ENSG00000090273.14,NUDC,protein_coding
chr7:39987599|39988258,1.7392025158240658,10.076357986994326,0.11860669095611184,0.6894145296571405,15,5,-4.802757086823079,10.160163768634256,0.5000249987501304,0.8261776683894201,6,0,0.17351242112817788,9.674514387488776,1,1,15,6,-4.899744789524126,11.629195839523605,0.12503749906239778,0.17505249868735687,5,0,+,exon,ENSG00000065883.16,CDK13,protein_coding
chr8:60741259|60743097,1.7392025158240658,10.076357986994326,0.11860669095611184,0.6894145296571405,15,5,NA,NA,NA,NA,NA,NA,-6.361956290958843,9.169649638702614,0.011740242966869303,0.07226137388422595,15,0,-4.899744789524126,11.629195839523605,0.12503749906239778,0.17505249868735687,5,0,+,exon,ENSG00000171316.12,CHD7,protein_coding
chr7:98190728|98194572,1.3295641105000549,10.320427583312823,0.23809689526942246,0.8187678715696324,20,5,NA,NA,NA,NA,NA,NA,-1.2216640005414423,9.70609406376846,0.23809689526942246,0.3156645471966094,20,3,-4.899744789524126,11.629195839523605,0.12503749906239778,0.17505249868735687,5,0,+,exon,ENSG00000164715.6,LMTK2,protein_coding
chr1:35358925|35361789,1.0692368476175833,10.485447276426818,0.2634161309887823,0.8187678715696324,24,5,-5.518897377689947,10.625620088173344,0.3750624921885511,0.8261776683894201,10,0,0.23276424698276085,10.288791363021554,0.8556437812046204,0.9320487665085294,24,10,-4.899744789524126,11.629195839523605,0.12503749906239778,0.17505249868735687,5,0,+,exon,ENSG00000146463.12,ZMYM4,protein_coding
chr10:116089741|116096764,-0.5066649788383468,11.598902203815381,0.6443189170692594,0.8566787099610003,72,5,NA,NA,NA,NA,NA,NA,-8.611037436181187,11.001141366430959,4.658405269951887e-10,3.8599923085751683e-8,72,0,-4.899744789524126,11.629195839523605,0.12503749906239778,0.17505249868735687,5,0,-,exon,ENSG00000151892.16,GFRA1,protein_coding
chr4:76134175|76144473,0.2009392849716689,11.07965747678939,0.9999999999999951,1,44,5,-6.352841843800686,11.24185509687737,0.07036718886527049,0.5621642451104577,18,0,0.20713523792521432,11.09021207947841,0.6892940137576452,0.7763183414122534,44,18,-4.899744789524126,11.629195839523605,0.12503749906239778,0.17505249868735687,5,0,-,exon,ENSG00000138750.15,NUP54,protein_coding
chr17:60623521|60648082,-0.011035409827170065,11.23262928684157,1,1,51,5,NA,NA,NA,NA,NA,NA,-4.088810532340557,10.618111524025828,4.337941767195905e-6,1.6267281626984644e-4,51,1,-4.899744789524126,11.629195839523605,0.12503749906239778,0.17505249868735687,5,0,+,exon,ENSG00000170836.12,PPM1D,protein_coding
chr20:53575727|53583168,3.6570701093055633,8.97974779396359,0.00782344105430495,0.15094138990642703,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.589848537834164,11.46583406999916,0.2500374981251168,0.2838263492231055,4,0,-,exon,ENSG00000171940.14,ZNF217,protein_coding
chr7:39987599|40047877,3.6570701093055633,8.97974779396359,0.00782344105430495,0.15094138990642703,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.589848537834164,11.46583406999916,0.2500374981251168,0.2838263492231055,4,0,+,exon,ENSG00000065883.16,CDK13,protein_coding
chr10:103439746|103440850,7.483419754906102,8.542611803448745,0.015641409530675467,0.22571952778007282,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.589848537834164,11.46583406999916,0.2500374981251168,0.2838263492231055,4,0,+,exon,ENSG00000148843.15,PDCD11,protein_coding
chr11:66759043|66762450,7.483419754906102,8.542611803448745,0.015641409530675467,0.22571952778007282,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.589848537834164,11.46583406999916,0.2500374981251168,0.2838263492231055,4,0,+,exon,ENSG00000173715.18,C11orf80,protein_coding
chr17:59910562|59936541,7.483419754906102,8.542611803448745,0.015641409530675467,0.22571952778007282,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.589848537834164,11.46583406999916,0.2500374981251168,0.2838263492231055,4,0,+,exon,"ENSG00000241913.1,ENSG00000108443.14","RPS29P21,RPS6KB1","processed_pseudogene,protein_coding"
chr17:82763965|82814934,7.483419754906102,8.542611803448745,0.015641409530675467,0.22571952778007282,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.589848537834164,11.46583406999916,0.2500374981251168,0.2838263492231055,4,0,+,exon,ENSG00000141556.22,TBCD,protein_coding
chr20:13528433|13587370,7.483419754906102,8.542611803448745,0.015641409530675467,0.22571952778007282,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.589848537834164,11.46583406999916,0.2500374981251168,0.2838263492231055,4,0,-,exon,ENSG00000089123.16,TASP1,protein_coding
chr2:61178981|61186497,7.483419754906102,8.542611803448745,0.015641409530675467,0.22571952778007282,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.589848537834164,11.46583406999916,0.2500374981251168,0.2838263492231055,4,0,+,exon,ENSG00000173209.23,AHSA2P,transcribed_unitary_pseudogene
chr4:10097711|10103986,7.483419754906102,8.542611803448745,0.015641409530675467,0.22571952778007282,0,4,-4.243410468396395,9.84882486397912,1,1,4,0,5.958261618418091,8.108882208554514,0.06253125078085774,0.17538197068038355,0,4,-4.589848537834164,11.46583406999916,0.2500374981251168,0.2838263492231055,4,0,-,exon,ENSG00000071127.17,WDR1,protein_coding
chr5:141582312|141583615,7.483419754906102,8.542611803448745,0.015641409530675467,0.22571952778007282,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.589848537834164,11.46583406999916,0.2500374981251168,0.2838263492231055,4,0,-,exon,ENSG00000131504.17,DIAPH1,protein_coding
chr6:7140648|7189322,7.483419754906102,8.542611803448745,0.015641409530675467,0.22571952778007282,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.589848537834164,11.46583406999916,0.2500374981251168,0.2838263492231055,4,0,+,exon,"ENSG00000124782.20,ENSG00000225092.2","RREB1,RP11-405O10.2","protein_coding,lncRNA"
chr19:11120092|11120522,5.051748240834094,8.704926048647158,0.015641409530675467,0.22571952778007282,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.589848537834164,11.46583406999916,0.2500374981251168,0.2838263492231055,4,0,+,exon,ENSG00000130164.14,LDLR,protein_coding
chr17:61776401|61847220,3.267684764314633,9.098188334820756,0.03910469277083359,0.40591128460952997,4,4,NA,NA,NA,NA,NA,NA,-4.502512452785487,7.9879377221392165,0.2500374981251168,0.3156645471966094,4,0,-4.589848537834164,11.46583406999916,0.2500374981251168,0.2838263492231055,4,0,-,exon,ENSG00000136492.10,BRIP1,protein_coding
chr3:125277726|125331238,3.267684764314633,9.098188334820756,0.03910469277083359,0.40591128460952997,4,4,NA,NA,NA,NA,NA,NA,-4.502512452785487,7.9879377221392165,0.2500374981251168,0.3156645471966094,4,0,-4.589848537834164,11.46583406999916,0.2500374981251168,0.2838263492231055,4,0,-,exon,ENSG00000163848.20,ZNF148,protein_coding
chr17:49311312|49317983,2.9613697908879266,9.206733377160655,0.03910469277083359,0.40591128460952997,5,4,NA,NA,NA,NA,NA,NA,-4.811654500540788,8.150821358879204,0.2500374981251168,0.3156645471966094,5,0,-4.589848537834164,11.46583406999916,0.2500374981251168,0.2838263492231055,4,0,-,exon,ENSG00000198740.9,ZNF652,protein_coding
chr12:48939655|48941188,2.7088388011375684,9.306867764666695,0.03910469277083359,0.40591128460952997,6,4,NA,NA,NA,NA,NA,NA,-5.06610148349325,8.296024625862628,0.12503749906239778,0.22816025583704527,6,0,-4.589848537834164,11.46583406999916,0.2500374981251168,0.2838263492231055,4,0,-,exon,"ENSG00000134287.10,ENSG00000272822.2","ARF3,RP11-302B13.5","protein_coding,protein_coding"
chr9:137716626|137752408,2.7088388011375684,9.306867764666695,0.03910469277083359,0.40591128460952997,6,4,NA,NA,NA,NA,NA,NA,-5.06610148349325,8.296024625862628,0.12503749906239778,0.22816025583704527,6,0,-4.589848537834164,11.46583406999916,0.2500374981251168,0.2838263492231055,4,0,+,exon,ENSG00000181090.21,EHMT1,protein_coding
chr20:35729312|35732135,2.4939959154108533,9.399767613300115,0.03910469277083359,0.40591128460952997,7,4,-5.518897377689947,10.625620088173344,0.3750624921885511,0.8261776683894201,10,0,1.983871238403768,9.549712867760022,0.0075635441627656,0.05370328181344924,7,10,-4.589848537834164,11.46583406999916,0.2500374981251168,0.2838263492231055,4,0,-,exon,ENSG00000131051.24,RBM39,protein_coding
chr4:87170079|87195690,2.4939959154108533,9.399767613300115,0.03910469277083359,0.40591128460952997,7,4,NA,NA,NA,NA,NA,NA,-5.282328584670591,8.426955256319212,0.12503749906239778,0.22816025583704527,7,0,-4.589848537834164,11.46583406999916,0.2500374981251168,0.2838263492231055,4,0,-,exon,ENSG00000145332.14,KLHL8,protein_coding
chr16:81351583|81365478,2.141553733519106,9.567479693188686,0.0655022008856208,0.5407002607612776,9,4,NA,NA,NA,NA,NA,NA,-5.63663703712669,8.655446231992277,0.03127343984316604,0.13221026238499212,9,0,-4.589848537834164,11.46583406999916,0.2500374981251168,0.2838263492231055,4,0,+,exon,ENSG00000261609.8,GAN,protein_coding
chr20:16526092|16528440,2.141553733519106,9.567479693188686,0.0655022008856208,0.5407002607612776,9,4,NA,NA,NA,NA,NA,NA,-5.63663703712669,8.655446231992277,0.03127343984316604,0.13221026238499212,9,0,-4.589848537834164,11.46583406999916,0.2500374981251168,0.2838263492231055,4,0,-,exon,ENSG00000089177.19,KIF16B,protein_coding
chr21:41226266|41257326,2.141553733519106,9.567479693188686,0.0655022008856208,0.5407002607612776,9,4,-5.995306220541475,10.969646908549526,0.21882030546932954,0.8261776683894201,14,0,2.112309422146636,9.957476264877736,0.001553398187882188,0.019242635123380467,9,14,-4.589848537834164,11.46583406999916,0.2500374981251168,0.2838263492231055,4,0,+,exon,ENSG00000182240.16,BACE2,protein_coding
chr4:102304317|102324998,2.141553733519106,9.567479693188686,0.0655022008856208,0.5407002607612776,9,4,NA,NA,NA,NA,NA,NA,-5.63663703712669,8.655446231992277,0.03127343984316604,0.13221026238499212,9,0,-4.589848537834164,11.46583406999916,0.2500374981251168,0.2838263492231055,4,0,-,exon,ENSG00000138821.14,SLC39A8,protein_coding
chr9:100320265|100349372,2.141553733519106,9.567479693188686,0.0655022008856208,0.5407002607612776,9,4,-4.243410468396395,9.84882486397912,1,1,4,0,0.32162458129140165,9.12190824416371,0.7744817095327275,0.8551392921503671,9,4,-4.589848537834164,11.46583406999916,0.2500374981251168,0.2838263492231055,4,0,-,exon,ENSG00000136891.14,TEX10,protein_coding
chr4:142402938|142462726,1.8585293585202884,9.715597202204464,0.14611692825105935,0.8029645437945212,11,4,NA,NA,NA,NA,NA,NA,-5.920861515325832,8.85014194327972,0.07036718886527049,0.18433836669103848,11,0,-4.589848537834164,11.46583406999916,0.2500374981251168,0.2838263492231055,4,0,-,exon,ENSG00000109452.12,INPP4B,protein_coding
chr15:63532647|63563008,1.2408537026502646,10.077198318555865,0.3019410369461164,0.8187678715696324,17,4,NA,NA,NA,NA,NA,NA,-6.540463504915457,9.304140045589866,0.006362166540816304,0.050922479229853816,17,0,-4.589848537834164,11.46583406999916,0.2500374981251168,0.2838263492231055,4,0,+,exon,ENSG00000140455.17,USP3,protein_coding
chr12:1027748|1028572,1.159450459104044,10.128415503017232,0.3019410369461164,0.8187678715696324,18,4,-5.01774636134617,10.292529348646047,0.2500374981251168,0.8261776683894201,7,0,0.13357326172493125,9.887031155411671,1,1,18,7,-4.589848537834164,11.46583406999916,0.2500374981251168,0.2838263492231055,4,0,+,exon,ENSG00000082805.20,ERC1,protein_coding
chr9:85618983|85633374,1.0823960581030323,10.177589300033906,0.3019410369461164,0.8187678715696324,19,4,-5.01774636134617,10.292529348646047,0.2500374981251168,0.8261776683894201,7,0,0.056341825367321505,9.93011124551109,1,1,19,7,-4.589848537834164,11.46583406999916,0.2500374981251168,0.2838263492231055,4,0,-,exon,ENSG00000135049.16,AGTPBP1,protein_coding
chr10:12081472|12091684,0.8732217795331861,10.314295190892855,0.4546814925735659,0.8187678715696324,22,4,-4.802757086823079,10.160163768634256,0.5000249987501304,0.8261776683894201,6,0,-0.373436802266613,9.990798309757238,0.8389163658204349,0.9153047633547311,22,6,-4.589848537834164,11.46583406999916,0.2500374981251168,0.2838263492231055,4,0,+,exon,ENSG00000181192.12,DHTKD1,protein_coding
chr17:59051214|59057054,0.5805032114852897,10.512785103986708,0.6477643703425204,0.8599713966776168,27,4,-4.243410468396395,9.84882486397912,1,1,4,0,-1.2438747906409646,10.064347343868604,0.10797130432314664,0.22816025583704527,27,4,-4.589848537834164,11.46583406999916,0.2500374981251168,0.2838263492231055,4,0,-,exon,ENSG00000108395.14,TRIM37,protein_coding
chr5:129104956|129107062,0.1684827700999598,10.80416556476382,1,1,36,4,NA,NA,NA,NA,NA,NA,-2.0637843920059713,10.310588316726125,0.0052556407092897925,0.04509606964538911,36,3,-4.589848537834164,11.46583406999916,0.2500374981251168,0.2838263492231055,4,0,+,exon,ENSG00000066583.12,ISOC1,protein_coding
chr7:148846470|148847305,-0.1193755159084909,11.014488338257395,1,1,44,4,-6.821822161426038,11.612693662844018,0.0655022008856208,0.5621642451104577,25,0,0.6796036031209525,11.307301075659034,0.10397284347853515,0.22816025583704527,44,25,-4.589848537834164,11.46583406999916,0.2500374981251168,0.2838263492231055,4,0,-,exon,ENSG00000106462.12,EZH2,protein_coding
chr10:126970702|127127764,2.6481888332412993,13.511088341476716,1.640678260091945e-16,3.640254889579003e-14,87,54,3.364829089641538,10.504586852520035,0.015641409530675467,0.24194265380427799,3,4,-3.3324815720966385,11.317236811390984,2.2554341871633908e-8,1.3433100673546666e-6,87,3,-2.556146720310216,14.2822696182684,2.5423285641789976e-5,3.5592599898505965e-4,54,4,+,exon,ENSG00000150760.13,DOCK1,protein_coding
chr3:125313308|125331238,2.051996904381742,11.448415964709604,4.7761391049584435e-4,0.021194117278253093,34,14,NA,NA,NA,NA,NA,NA,-7.532693203517535,10.092407009702537,3.6227067892695715e-5,9.781308331027843e-4,34,0,-2.542525451966291,12.672044778814948,0.03863062509713602,0.08817860076520179,14,1,-,exon,ENSG00000163848.20,ZNF148,protein_coding
chr21:34834410|34859578,3.4969255542073943,12.076588018774656,5.826105327768968e-12,8.617780797324932e-10,24,27,NA,NA,NA,NA,NA,NA,-1.48249751735041,9.886368114762966,0.07850913622580684,0.20304086954950046,24,3,-2.533863340527167,13.427163582183567,0.006642077403846207,0.029337903953643562,27,2,-,exon,ENSG00000159216.19,RUNX1,protein_coding
chr10:126970702|127257429,8.800502545464951,9.689698355899184,3.070109137884873e-5,0.0018164812399152166,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.064137465822058,12.352016691533711,0.17978592519580713,0.2500334059014536,10,1,+,exon,ENSG00000150760.13,DOCK1,protein_coding
chr2:64551443|64553409,2.609751015516001,11.523859902543453,8.526047122947455e-6,5.82066678585836e-4,28,17,NA,NA,NA,NA,NA,NA,-1.7033158169163662,10.04411886011899,0.04341422628436712,0.1616062651210357,28,3,-1.8718408385337604,12.947375677867791,0.0769293852226868,0.14047974692838458,17,2,+,exon,ENSG00000119844.15,AFTPH,protein_coding
chr7:80789306|80810701,-1.192996130681238,12.121248096537615,0.09847374225588935,0.6894145296571405,116,5,0.6971220998947021,10.211497008119023,0.9999999999999487,1,5,1,-3.02215172609388,11.706757939425433,4.76542260317922e-10,3.8599923085751683e-8,116,5,-1.0885064329792942,11.797543463252499,0.9999999999999487,1,5,1,-,exon,ENSG00000075223.14,SEMA3C,protein_coding
chr4:1900626|1935262,4.653033486611387,9.64369184119838,1.2262662159914277e-4,0.00680194541682745,3,8,0.1346931267087316,11.271284517723355,1,1,15,2,3.73949855634782,9.73464964329223,9.63730292685496e-7,3.982762944261489e-5,3,15,-0.8006641004532089,12.279372135219578,0.726617172465594,0.7706545768574481,8,2,+,exon,ENSG00000109685.19,NSD2,protein_coding
chr19:17101660|17102557,3.3030024060511174,10.011766099923191,5.211828308312058e-4,0.021489239513003727,8,8,0.33789689997584016,11.13741797050837,0.9999999999999724,1,13,2,2.172214743296743,9.840262612052978,0.0026135396912079327,0.02532257356313906,8,13,-0.8006641004532089,12.279372135219578,0.726617172465594,0.7706545768574481,8,2,+,exon,ENSG00000099331.14,MYO9B,protein_coding
chr8:47407861|47440542,2.2227833666446637,10.286269415559325,0.01926629253193105,0.271410073366489,15,7,NA,NA,NA,NA,NA,NA,-6.361956290958843,9.169649638702614,0.011740242966869303,0.07226137388422595,15,0,-0.612382368407163,12.178729439589409,0.726617172465594,0.7706545768574481,7,2,+,exon,ENSG00000164808.17,SPIDR,protein_coding
chr19:18539371|18539720,3.608798164409213,12.484483989395462,1.4203933841601544e-15,2.8013313965380826e-13,28,34,2.8949462942374344,12.036982478517993,1.2205553230317e-4,0.005915624798960306,12,11,0.27341751368717343,10.50692575336778,0.6180379573558169,0.7082777949323878,28,12,-0.4493799707803518,14.071260821373144,0.43005399766374713,0.46793440160304095,34,11,-,exon,ENSG00000105701.16,FKBP8,protein_coding
chr15:64499293|64500166,3.2605202552048094,13.476014275239523,1.378401269577049e-22,4.8933245069985237e-20,60,57,4.253815847015247,12.602880300941536,2.3904899218662524e-10,4.3447154329919136e-8,8,19,-1.4021279688887935,11.04706993050462,0.009165576605359028,0.06270369130355416,60,8,-0.40756850195367644,14.77207085782069,0.3363919650142396,0.375756982196757,57,19,+,exon,ENSG00000180357.9,ZNF609,protein_coding
chr4:152411303|152412529,0.940533558711398,12.157814772112753,0.07261056681035045,0.5543948220716179,79,15,0.043256390151660405,12.4911755521436,1,1,40,5,0.5145874658844105,12.050657106947778,0.08506575517047699,0.21915795702317545,79,40,-0.403610417932747,13.058905499431635,0.8146128264960427,0.8510880276824326,15,5,-,exon,ENSG00000109670.16,FBXW7,protein_coding
chr7:100023419|100024307,-1.103447435769006,12.825344933513861,0.031744861827692886,0.39403587233674736,196,9,-1.3636145803014725,12.880143420828336,0.13284608413336688,0.804825859707981,64,3,-0.11714368665968072,13.040569212449519,0.6434460474115039,0.7344860462279005,196,64,-0.4000953812499112,12.48071629036091,1,1,9,3,+,exon,ENSG00000106261.17,ZKSCAN1,protein_coding
chr9:33953285|33996333,8.065692429150328,8.976547589281495,0.0039132845897381615,0.10214823745272407,0,6,1.2102801664336007,10.624104398807988,0.45320701484743936,0.8261776683894201,7,2,6.755637623820481,8.6298641365274,0.0019575223878599388,0.019242635123380467,0,7,-0.3957872890042338,12.069749949186054,0.9999999999999547,1,6,2,-,exon,"ENSG00000137073.24,ENSG00000226801.2","UBAP2,OSTCP8","protein_coding,processed_pseudogene"
